subscriber_id;period_id;msisdn;recharge_amount;number_of_recharges;number_of_sms_onnet;number_of_sms_offnet;number_of_sms_international;mou_onnet;mou_offnet_mobile;mou_offnet_fix;mou_international;bonus_on_consumption_revenue;bonus_on_refill_revenue;bonus_on_refill_flash_revenue;number_of_reactivations;consumption_revenue;arpu_out_without_bonus;incoming_revenue;data_trafic_volume;total_voice_revenu_amount;total_data_revenu_amount;device_type;flag_smartphone
2165903083;202211;ee9185cee85053da200278af67bae025;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Smartphone;Y
2136420459;202211;07ac212fc1473545b764a280f4039d14;0.000;0;56;19;0;36342.00;25188.00;417.00;0.00;0.000;0.000;93580.000;0;141570.000;47990.000;4934.937;14529957312.000000;4934.008000;35000.000000;Smartphone;Y
2140866500;202211;d09f616f03a321f774c130f3199f921e;33000.000;33;36;0;0;2916.00;12206.00;0.00;0.00;0.000;114170.000;0.000;0;146640.000;32470.000;481.661;6219821193.000000;1221.661000;28930.000000;Phablet;Y
2136972939;202211;6e213fa8c2911ac2e0c687cbab45963c;36000.000;28;34;7;0;1410.00;3510.00;0.00;0.00;0.000;500.000;300.000;0;34350.000;33550.000;4936.795;5731791268.000000;12436.796000;25600.000000;Phablet;Y
4810308;202211;f7dda4a7980b5d46062421340cf4f0f6;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;631.620;;631.620000;;Basic Phone;N
2168496895;202211;7cea3a44ff2ae2bbfb587dc6e6e3e944;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Smartphone;Y
2168263407;202211;eada3046f6ec74817a61ec36b13caefa;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Basic Phone;N
2155203086;202211;7dc8705788619d6ac9bee434676e57f7;15000.000;15;39;0;0;16620.00;4140.00;0.00;0.00;0.000;0.000;0.000;0;14065.000;14065.000;340.105;;13955.106000;;Feature Phone;N
2162695866;202211;d949301e73d1d777d6ed22a8b2b6c357;5000.000;5;3;2;0;3960.00;2160.00;0.00;0.00;0.000;0.000;0.000;0;5585.000;5585.000;655.741;;4440.741000;;Feature Phone;N
2168192799;202212;00aae3ecc7766cdec535313047965ac5;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Basic Phone;N
2155036037;202211;345195d17c293ccd7d25532df46c495c;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;40478859483.000000;;0.000000;Router;N
2142827359;202211;6a81e5dff39040c4e26a403a400d285f;5000.000;1;33;0;0;1440.00;1560.00;120.00;0.00;0.000;22540.000;0.000;0;26370.000;3830.000;7744.238;335304250.000000;9124.238000;2450.000000;Phablet;Y
2163744922;202211;7377fdb81dd5b333df59d4b14b51c001;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2142876387;202211;77ee1e8fe1da454391a492ea1dd5563a;43000.000;35;110;179;0;25361.00;23939.00;60.00;0.00;0.000;378790.000;0.000;0;419805.000;41015.000;14619.863;6221037284.000000;17323.710000;33525.000000;Smartphone;Y
2158108329;202211;88d027506ba6045776e62c71507e5539;4000.000;4;12;0;0;180.00;1260.00;0.00;0.00;0.000;4140.000;0.000;0;8100.000;3960.000;434.826;597212472.000000;1894.826000;2500.000000;Smartphone;Y
2161978690;202211;40ec9cef9ea659184018a0b3be7dabf2;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;1177.050;;1177.050000;;Basic Phone;N
2154825690;202211;1682c15403330f82686a866da5734224;82000.000;38;41;7;0;4290.00;16285.00;0.00;0.00;0.000;56220.000;0.000;0;134090.000;77870.000;3148.236;57969199969.000000;7618.236000;73350.000000;Phablet;Y
12775192;202211;3845785ca7974a7336c8434bd9dd793e;1000.000;1;0;0;0;180.00;60.00;0.00;0.00;0.000;1840.000;0.000;0;1840.000;0.000;1404.406;857958.000000;1404.407000;0.000000;Phablet;Y
2168658780;202211;b90f3682019e1e6e6435dcf40ced9345;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Feature Phone;N
2158395333;202211;417412639802401fbf5a9cd0383a1774;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2167989067;202211;c42307133b0658ddd1487da224425567;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2151594738;202211;594e2518f8236067bca455f5bd98c690;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;1;0.000;0.000;0.000;11626614336.000000;;0.000000;Router;N
2154136363;202211;b0c08b126624dd8253ef43b08ffe1be8;1000.000;1;0;0;0;360.00;480.00;0.00;0.00;0.000;5060.000;0.000;0;6020.000;960.000;51.109;0.000000;1011.109000;;Phablet;Y
2153680487;202211;85317f3bd1801bc926c659549075e506;0.000;0;1;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;25.000;25.000;3775.233;0.000000;3775.233000;;Phablet;Y
2155834339;202211;1fa6fbcd906ad80e10a58601b6a54696;0.000;0;1;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;50.000;50.000;629.722;27102.000000;629.722000;0.000000;Smartphone;Y
2155933622;202211;969180613db57b700583e3c7e6f85df1;0.000;0;1;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;1;10000.000;10000.000;24.470;125598776.000000;24.470000;10000.000000;Phablet;Y
2154222307;202211;91cfbccfd7ab3eca0765bf87c5e2e0cc;2807.000;2;20;2;0;360.00;180.00;0.00;0.00;0.000;1405.000;0.000;0;3660.000;2255.000;3847.651;110878989.000000;5977.652000;100.000000;Phablet;Y
2154973570;202211;d96e92bebbd7ee70f82ddf34a2b51ccd;2000.000;2;0;0;0;1620.00;1904.00;0.00;0.00;0.000;11840.000;0.000;0;12710.000;870.000;15.487;0.000000;885.488000;;Feature Phone;N
2150797038;202211;ec315294a3b58d2ad8863926af5da4ae;64000.000;48;62;0;0;40895.00;53256.00;0.00;0.00;0.000;599090.000;0.000;0;666940.000;67850.000;9999.906;10812579726.000000;22734.906000;52965.000000;Phablet;Y
2157458780;202211;edf460202db856d948bc7e93bd4c3db7;23000.000;7;13;10;0;16796.00;20340.00;5700.00;0.00;0.000;0.000;9553.000;0;31680.000;22127.000;5822.680;1737997704.000000;22069.681000;5755.000000;Phablet;Y
2167006005;202211;b0e3946a8977e865ed3b06662b9c6cdf;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Smartphone;Y
8946642;202211;a71f139143014d763066273f5d11c05d;7000.000;7;13;0;0;1560.00;1380.00;60.00;0.00;0.000;17730.000;0.000;0;24380.000;6650.000;1244.266;0.000000;3994.266000;;Basic Phone;N
2167261304;202211;1964e5c9aee569b79ecb3125b7d259ce;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;0.000000;;;Phablet;Y
2162444793;202211;e3ae30d902ffbd6c563d32e16f758c4e;5000.000;5;3;0;0;4440.00;1680.00;0.00;0.00;0.000;0.000;0.000;0;6060.000;6060.000;99.430;;4959.430000;;Feature Phone;N
2169019597;202211;cfd9d36fa09ab043bf7e32c1da0bbb54;0.000;0;2;0;0;4935.00;4650.00;0.00;60.00;0.000;0.000;20767.500;0;46611.500;25844.000;203.816;4924517454.000000;940.936000;25000.000000;Phablet;Y
2169262279;202211;8c087d0e3aff179660fffe7101226e26;0.000;0;0;0;0;300.00;210.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;0.000000;;Phablet;Y
2168354962;202211;1d2a455281c397482d0997e2864e34ad;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2168455429;202211;7926021791d36712d9f02b850b975f0f;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;0.000000;;;Phablet;Y
2163075112;202211;83cd02c1540ae4c4e3ae9bd50fd6bb89;3000.000;3;0;0;0;1920.00;6840.00;0.00;0.00;0.000;0.000;0.000;0;5325.000;5325.000;660.324;;5983.156000;;Basic Phone;N
2155265720;202211;8f6139b2ba77a075450512cf34b6fa24;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2156356526;202211;9a84f0512cab4301310f8b1ea02130d1;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;34.382;;34.382000;;Basic Phone;N
1938348;202211;103f026c45d0f50cabfd078d9608fb56;11000.000;7;23;7;0;660.00;660.00;0.00;0.00;0.000;0.000;0.000;1;12050.000;12050.000;932.841;1607549161.000000;2942.841000;6200.000000;Phablet;Y
2153568594;202211;b6bd576ccc66371ccf67afc0985d3e77;6000.000;6;27;75;0;1440.00;1724.00;0.00;0.00;0.000;23785.000;0.000;0;29655.000;5870.000;1518.085;175394919.000000;2888.085000;2450.000000;Phablet;Y
2168323176;202211;1fbf020a153d3256114548408e3ad822;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2143890999;202211;7f31534db9f130454bca003b45232551;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;241.915;;241.915000;;Phablet;Y
2168605113;202211;8d50ba88c59864fb99e297583926f517;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Feature Phone;N
2168667095;202211;2cda146395d0fe5fd987539955e69072;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Basic Phone;N
2168385836;202212;5512f7653ddab46f7f33817429b5c51e;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Basic Phone;N
2168574460;202212;ead0717df9e10c76c17e4bdda676b022;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2168521060;202212;68fb0d94681046118b6d630d15974174;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2166559882;202211;ea68506fdfebec4757086095f494b4bb;1000.000;1;0;0;0;720.00;0.00;0.00;0.00;0.000;0.000;0.000;0;990.000;990.000;1861.288;3882685.000000;2711.288000;140.000000;Smartphone;Y
2161300601;202211;480da93efcfbe234cd7dfda2b6d9731d;1000.000;1;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;980.000;980.000;82.950;33277088.000000;;980.000000;Phablet;Y
2168369131;202211;e9001d543830e6a2cc80a9a28672c357;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Smartphone;Y
2146464973;202211;c77647b8b0de8b5827ade7a14152e177;0.000;0;1;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;50.000;50.000;113.925;18922677.000000;113.925000;0.000000;Smartphone;Y
2148743388;202211;ccbfc36e062dbdd2956721222fb5ba86;0.000;0;4;0;0;22418.00;4759.00;315.00;0.00;0.000;0.000;19860.000;0;63610.000;43750.000;1188.201;49129733200.000000;1188.201000;43750.000000;Phablet;Y
2141618670;202211;497ef3a0fd97fea58a0cf4f2a16525a4;0.000;0;0;0;0;0.00;60.00;0.00;0.00;0.000;0.000;0.000;0;250.000;250.000;0.000;;250.000000;;Smartphone;Y
2168104689;202211;cb514b32f9ad7c4f6db1460b82075733;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
10201968;202211;7a63f5e820fe53d045844c798cc0d015;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;4052.769;243724.000000;4052.769000;0.000000;Phablet;Y
15762390;202211;70659c6f753a75e388a735896cf77bfc;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;2844.991;0.000000;2844.991000;;Phablet;Y
2168373665;202211;ae68d011d8b61f5b170648da78ada405;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Smartphone;Y
2168538769;202211;e0b7063634b5bbf274de6dbeeaaf2928;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2164414890;202211;e795afafcb6aaa901cc5f6293c17002e;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Smartphone;Y
2153313844;202211;051c987c40894e04c7b1a856e49dce06;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;3815.810;;3811.784000;;Phablet;Y
2166841398;202212;3dc9569ee1e999bab4bf76143ea89777;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Basic Phone;N
11357068;202212;4112049bf03e331bee29c77dfefbd7de;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;1;0.000;0.000;0.000;;;;Mobile broadband PCI card;N
2167915836;202211;77441ba5b788450d6e9af7498dca9f21;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Basic Phone;N
2167728863;202211;0b2ed1a5852baf816a4e257a3ca5f1cf;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2168371938;202211;c6fc71a27ad6142f60b44b237c433757;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2159401807;202211;54ff8c16853dbc454ffbbb0cdadf29c2;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;3717.000;;;;Phablet;Y
2154366433;202211;1b962cfa16348f16bf6134aa74d32af7;16000.000;12;16;0;0;18821.00;660.00;0.00;0.00;0.000;149385.000;0.000;0;163625.000;14240.000;368.167;5452847385.000000;508.167000;14100.000000;Phablet;Y
2156312417;202212;2e6bccb058017e73dee1a56734383687;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2168354962;202212;1d2a455281c397482d0997e2864e34ad;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2168743444;202211;a9641a554de675ed73cc1f4b78656b64;4000.000;4;3;0;0;3180.00;60.00;0.00;0.00;0.000;0.000;0.000;0;4420.000;4420.000;1858.500;625687924.000000;4608.500000;1670.000000;Phablet;Y
2163447743;202211;7cbb8be675b7ecb59b23cfbd1fa818ec;0.000;0;3;3;0;15818.00;23472.00;432.00;0.00;0.000;0.000;0.000;0;0.000;0.000;843.759;8347469204.000000;843.759000;0.000000;Phablet;Y
5980293;202211;c4f00df06edb4373ca43ec4167419f43;29000.000;29;27;0;0;8623.00;1586.00;0.00;0.00;0.000;29240.000;0.000;1;54550.000;25310.000;304.174;4623279232.000000;3614.175000;21000.000000;Phablet;Y
2168214913;202211;04e570b034b7116cb97d566422633df9;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;82.950;59110688098.000000;;0.000000;Router;N
2143745414;202212;f48043d545e570e164cd3525b4b1d3b9;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2154524167;202211;d21502c5e5755d83da28feca71d4a7b7;55000.000;11;30;0;0;25682.00;29168.00;0.00;0.00;0.000;343240.000;14000.000;0;461995.000;54755.000;5109.326;17520750492.000000;17114.017000;41650.000000;Phablet;Y
2144555517;202211;f57b831713bba16053b8b7a577f9218a;1000.000;1;30;0;0;3311.00;1620.00;0.00;0.00;0.000;18260.000;0.000;0;22820.000;4560.000;2188.814;;6711.335000;;Feature Phone;N
2155132957;202211;7be87882cfc4f6803b0f0be0b4d3d70a;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Router;N
2167891726;202211;0ca05249d5aae33babf9c83736b7377d;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2168604854;202211;83552c674731dfe6545b4db2516240f0;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Smartphone;Y
2168058339;202212;914c3b897f33edc46dac002b1ac857f6;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2157274346;202212;6f69d915d600ca9d556f4de1d6ec2f9b;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2154589027;202211;275ecf52310184747b27a72395937864;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;165.900;0.000000;165.900000;;Phablet;Y
2157458821;202211;5ee22dd4dce514d6c3ef16443a935b7f;0.000;0;0;0;0;45864.00;16286.00;0.00;3376.00;0.000;0.000;60000.000;0;117615.000;57615.000;2586.413;5332.000000;60201.413000;0.000000;Basic Phone;N
2150650977;202211;0889211ad5022be91b10510f51884e1e;26000.000;6;0;0;0;28680.00;10560.00;0.00;0.00;0.000;0.000;0.000;0;22890.000;22890.000;1663.667;;24553.667000;;Basic Phone;N
2168665858;202211;205e6bed8225f64d1e03b9bd1a3f021f;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Smartphone;Y
2168222345;202211;780c9fe164b54a7227c7d0b8e4b0daca;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Feature Phone;N
5127516;202211;443f4abe13e1dd0139bdc068100038bb;8000.000;8;0;0;0;10620.00;540.00;0.00;0.00;0.000;0.000;0.000;0;7812.000;7812.000;305.104;402907.000000;8117.104000;0.000000;Feature Phone;N
2164918097;202211;6a7f83924478c60ec05677d7f7a017c4;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Basic Phone;N
2168419526;202211;4ca175d9f39b507e29852c5f51d573c5;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2145762361;202211;ae46af172d59de42d52610b44e66118f;0.000;0;0;0;0;3000.00;3600.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;357.079;2257472509.000000;357.079000;0.000000;Phablet;Y
2154260643;202211;b651a20fc8ed6eb98bcc7b124c810fff;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;53.277;449528.000000;53.277000;;Phablet;Y
2162205182;202211;0f1c0ffb4f58629be9d10d895bb4571e;30000.000;29;2;6;0;8340.00;5700.00;0.00;0.00;0.000;0.000;0.000;0;28928.000;28928.000;1685.350;1227300.000000;29785.350000;28.000000;Basic Phone;N
2165447848;202211;95dc924988f6cfb8e82a6e97981e1255;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;39.648;1431.000000;39.648000;;Basic Phone;N
2163956853;202211;a34ea86e8610a81f6304f5a9d43b82af;2000.000;2;3;0;0;60.00;180.00;0.00;0.00;0.000;0.000;0.000;0;1895.000;1895.000;817.052;302390045.000000;1387.052000;1325.000000;Phablet;Y
2168370890;202211;9f7b31ff97ad67e79a862580ea355dbf;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Basic Phone;N
2166916262;202212;8c0307d50702e6806cbfdbf5d6eab0a2;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Smartphone;Y
2168364985;202212;2d83e906fb6d4c2a2da5398b9e1cf166;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Basic Phone;N
22561320;202211;c44798d4d1b681987109bbc19bab3075;14000.000;14;21;0;0;1260.00;300.00;0.00;0.00;0.000;0.000;0.000;0;14470.000;14470.000;4517.099;1537553605.000000;9067.099000;9920.000000;Phablet;Y
2165829600;202212;ebbfaa563342706296dddf6a743bbac3;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Feature Phone;N
2140926876;202211;feda67866ab24ffb55086d6603aadddd;2000.000;2;6;0;0;120.00;0.00;0.00;0.00;0.000;0.000;0.000;0;3102.000;3102.000;296.741;1023886889.000000;386.741000;3012.000000;Smartphone;Y
2168157632;202211;dbec3ec85760c655be61d54fcc89722b;12754.000;4;50;0;0;3780.00;780.00;0.00;0.00;0.000;0.000;0.000;0;14460.000;14460.000;198.240;10424153855.000000;198.240000;14460.000000;Phablet;Y
2165882824;202211;ccfb2e0bb4dbe0bf4cc23edcf20e16a4;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;258.762;;258.762000;;Feature Phone;N
2157176630;202211;cbde4cc1ebd607bbb8d352c4599a10b3;14000.000;14;29;0;0;7517.00;4028.00;300.00;0.00;0.000;41520.000;0.000;0;56190.000;14670.000;985.137;266656893.000000;8124.813000;7250.000000;Phablet;Y
2165436244;202211;1b5eef24b071cf301465576681a3739f;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;2.788;;2.788000;;Basic Phone;N
2159807739;202211;a2ea36c594498a0948c8325009861121;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;2874.170;4375091.000000;2874.170000;0.000000;Phablet;Y
2168533134;202211;8587df307e5d64f8395dcda9529b04aa;5000.000;1;4;0;0;120.00;600.00;0.00;0.00;0.000;0.000;0.000;0;5480.000;5480.000;51.728;89086631.000000;686.728000;3045.000000;Phablet;Y
2147110024;202211;7bf2e91f7ac07f19ac4f2dfaf673edad;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;2604.005;100307.000000;2604.005000;0.000000;Phablet;Y
2152908256;202211;8c0d40bcc52edccc5166b09e6778d4d4;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;6.195;;;;Basic Phone;N
2161980552;202211;800f17a24f88434f0fc1f713186bb9e4;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Feature Phone;N
2875985;202211;dd5640eb1f47ca9ee755d29fd603aaed;1000.000;1;1;0;0;1140.00;300.00;0.00;0.00;0.000;0.000;0.000;1;890.000;890.000;44.294;;884.294000;;Basic Phone;N
2149911656;202211;6fc470cffb29a6e1c274257a7f00259e;5000.000;1;0;2;0;480.00;840.00;0.00;0.00;0.000;7870.000;0.000;0;14970.000;7100.000;116.466;2055614231.000000;6796.466000;420.000000;Phablet;Y
2154203808;202211;83b43adcab6b7de7e441bc0ecebb075b;2009.000;2;2;0;0;2084.00;1604.00;0.00;0.00;0.000;28280.000;0.000;0;30780.000;2500.000;3316.493;424418777.000000;4016.493000;1800.000000;Phablet;Y
2168454315;202211;b2df19a61c8519bca5854aa1782b36d6;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Basic Phone;N
2160090977;202211;7e33a24635601cf0a1b954fd2cf50d47;30912.000;14;41;2;0;6000.00;3360.00;1175.00;0.00;0.000;0.000;619.000;0;30775.500;30156.500;3567.391;3969322673.000000;14648.289000;14466.000000;Smartphone;Y
2166355357;202211;4a869099bfb19b8b6c8118efb7431faa;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Basic Phone;N
2168360373;202211;544836c261216270d810faa53c0c739d;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Smartphone;Y
2165068201;202212;2dd2ce33add68ee11d8fd3feb024d958;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2164696733;202211;ad3b4c4ea1182ad59396e6abde721e42;41000.000;9;19;0;0;9840.00;6480.00;300.00;0.00;0.000;0.000;0.000;0;42055.000;42055.000;2401.985;4184175065.000000;13110.878000;31330.000000;Phablet;Y
2168271800;202211;4f9427d210a368196149ec4c7521c33a;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Feature Phone;N
23648827;202211;cd25ccc41e208561267caba94f704376;5000.000;1;0;0;0;60.00;0.00;0.00;0.00;0.000;0.000;0.000;0;35.000;35.000;403.232;7461317.000000;438.232000;0.000000;Smartphone;Y
2155583396;202211;6bd4b925a595e42ab87697d7374c4d53;16770.000;9;18;0;0;13403.00;4500.00;0.00;0.00;0.000;133580.000;0.000;0;149840.000;16260.000;650.102;0.000000;5603.907000;;Phablet;Y
2167387578;202211;86e3d52b0990cd48ba145d369bb0ac53;8000.000;8;16;0;0;300.00;0.00;0.00;0.00;0.000;0.000;0.000;0;10190.000;10190.000;82.950;3243488848.000000;472.950000;9800.000000;Phablet;Y
2168152376;202211;ab1b0f5014ee1bae04c5d45f6dbd5d94;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2137723180;202211;8a7dfaaa7e66efa2dacdda3d586d1bbb;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;165.900;2526447.000000;;;Phablet;Y
2164203267;202211;1a25d361508765b487a3c8e8b8ed6196;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;141051.000000;;;Phablet;Y
2156123015;202211;f51107514a1360399430e197048ba5f8;57000.000;21;8;43;0;11250.00;41190.00;120.00;0.00;0.000;195350.000;0.000;0;202550.000;7200.000;1997.825;2049382836.000000;3912.643000;5000.000000;Smartphone;Y
2166781465;202211;83ed3893a87263f6182908589eb1d43f;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2167663154;202212;047b87a09dddf7f0236514849fd8770d;0.000;0;0;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;0.000;0.000;0.000;;;;Phablet;Y
2160973426;202211;c8a1522d640aab93b8e61cb1ec34e783;0.000;0;5;0;0;0.00;0.00;0.00;0.00;0.000;0.000;0.000;0;30100.000;30100.000;0.000;52177720488.000000;;25000.000000;Router;N
